Time (s),Bx (µT),Bz (µT),ωy (rad/s),Voltage (mV)
34.54999923706055,29.83324432373047,13.43009090423584,14.307724952697754,-0.015698587521910667
34.560001373291016,27.422557830810547,19.308120727539062,14.344789505004883,-0.0154239097610116
34.56999969482422,24.052061080932617,23.708898544311523,14.382948875427246,-0.014351028949022293
34.58000183105469,20.174510955810547,28.47678565979004,14.418124198913574,-0.013055769726634026
34.59000015258789,16.201770782470703,32.35145950317383,14.452103614807129,-0.01063445769250393
34.599998474121094,12.276222229003906,33.97739791870117,14.485208511352539,-0.007520888466387987
34.61000061035156,7.350035190582275,36.084617614746094,14.513341903686523,-0.005729285068809986
34.619998931884766,1.9529088735580444,37.39452362060547,14.536332130432129,-0.003306780941784382
34.630001068115234,-2.800161361694336,37.581695556640625,14.559886932373047,0.00008154488750733435
34.63999938964844,-7.700012683868408,36.91382598876953,14.5841646194458,0.0026711123064160347
34.650001525878906,-12.964183807373047,35.409019470214844,14.601089477539062,0.005039968062192202
34.65999984741211,-17.05187225341797,32.303646087646484,14.618996620178223,0.007381324656307697
34.66999816894531,-21.139558792114258,30.910261154174805,14.632680892944336,0.009750339202582836
34.68000030517578,-24.767343521118164,27.470609664916992,14.638022422790527,0.011815904639661312
34.689998626708984,-27.86089324951172,24.19481086730957,14.639483451843262,0.01366171333938837
34.70000076293945,-30.419754028320312,21.455280303955078,14.646472930908203,0.014652014710009098
34.709999084472656,-32.5030403137207,17.549558639526367,14.644165992736816,0.015203754417598248
34.720001220703125,-34.1800422668457,12.891498565673828,14.6484375,0.0162504855543375
34.72999954223633,-35.10479736328125,8.67564868927002,14.641674041748047,0.017021186649799347
34.7400016784668,-35.77937316894531,4.572117328643799,14.634495735168457,0.017820661887526512
34.75,-36.304317474365234,0.39527249336242676,14.621101379394531,0.017762642353773117
34.7599983215332,-36.51702880859375,-3.951599359512329,14.606807708740234,0.01671591028571129
34.77000045776367,-35.7833366394043,-8.49875545501709,14.601527214050293,0.015392833389341831
34.779998779296875,-34.50655746459961,-11.513463973999023,14.591611862182617,0.014652014710009098
34.790000915527344,-33.011905670166016,-15.963366508483887,14.579802513122559,0.013822497799992561
34.79999923706055,-30.566635131835938,-20.561912536621094,14.57048225402832,0.011699230410158634
34.810001373291016,-26.94733238220215,-23.88909912109375,14.563878059387207,0.009635730646550655
34.81999969482422,-24.117395401000977,-27.21628761291504,14.553640365600586,0.007788889575749636
34.83000183105469,-20.31298065185547,-29.821678161621094,14.536351203918457,0.005972250364720821
34.84000015258789,-15.924072265625,-31.36865234375,14.522461891174316,0.0032945415005087852
34.849998474121094,-11.409337997436523,-32.73435592651367,14.505558013916016,0.00018494641699362546
